,destination,passanger,gender,weather,maritalStatus,occupation,coupon,distance,has_children,direction_same,income,education,Age,time,expiration,temperature,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,Y
7879,2,0,0,1,2,16,4,1,1,0,3,4,4,0,0,0,1,3,2,2,2,1
7880,2,0,0,1,2,16,3,1,1,0,3,4,4,0,1,0,1,3,2,2,2,1
7881,2,0,0,2,2,16,4,2,1,1,3,4,4,0,1,2,1,3,2,2,2,1
7882,1,2,1,0,1,5,1,0,1,0,3,4,1,3,0,1,2,4,3,3,1,1
7883,1,2,1,0,1,5,0,0,1,0,3,4,1,4,1,1,2,4,3,3,1,1
7884,1,2,1,1,1,5,0,0,1,0,3,4,1,3,1,0,2,4,3,3,1,1
7885,1,0,1,2,1,5,2,0,1,0,3,4,1,1,1,2,2,4,3,3,1,1
7886,1,0,1,2,1,5,2,2,1,0,3,4,1,3,0,1,2,4,3,3,1,0
7887,1,1,1,2,1,5,3,0,1,0,3,4,1,2,0,2,2,4,3,3,1,0
7888,1,1,1,2,1,5,2,2,1,0,3,4,1,3,1,2,2,4,3,3,1,1
7889,1,1,1,2,1,5,4,2,1,0,3,4,1,4,0,0,2,4,3,3,1,0
7890,1,1,1,0,1,5,0,0,1,0,3,4,1,4,0,1,2,4,3,3,1,1
7891,1,1,1,1,1,5,1,0,1,0,3,4,1,1,1,0,2,4,3,3,1,0
7892,1,1,1,1,1,5,1,0,1,0,3,4,1,4,1,0,2,4,3,3,1,0
7893,1,2,1,2,1,5,3,2,1,0,3,4,1,2,1,2,2,4,3,3,1,1
7894,1,2,1,2,1,5,2,0,1,0,3,4,1,2,1,1,2,4,3,3,1,1
7895,0,0,1,2,1,5,1,0,1,1,3,4,1,3,0,0,2,4,3,3,1,1
7896,0,0,1,1,1,5,2,0,1,0,3,4,1,3,1,0,2,4,3,3,1,1
7897,0,0,1,1,1,5,3,2,1,0,3,4,1,4,0,0,2,4,3,3,1,0
7898,0,0,1,2,1,5,0,2,1,1,3,4,1,3,0,2,2,4,3,3,1,0
7899,0,3,1,2,1,5,1,0,1,0,3,4,1,4,0,0,2,4,3,3,1,1
7900,2,0,1,0,1,5,4,1,1,0,3,4,1,0,0,1,2,4,3,3,1,0
7901,2,0,1,1,1,5,4,1,1,0,3,4,1,0,0,0,2,4,3,3,1,0
7902,2,0,1,1,1,5,3,1,1,0,3,4,1,0,1,0,2,4,3,3,1,1
7903,2,0,1,2,1,5,4,2,1,1,3,4,1,0,1,2,2,4,3,3,1,1
7904,1,0,1,2,1,7,2,0,0,0,4,4,1,1,1,2,0,1,2,2,2,1
7905,1,0,1,2,1,7,2,2,0,0,4,4,1,3,0,1,0,1,2,2,2,1
7906,1,1,1,2,1,7,3,0,0,0,4,4,1,2,0,2,0,1,2,2,2,1
7907,1,1,1,2,1,7,2,2,0,0,4,4,1,3,1,2,0,1,2,2,2,1
7908,1,1,1,2,1,7,4,2,0,0,4,4,1,4,0,0,0,1,2,2,2,1
7909,1,1,1,0,1,7,0,0,0,0,4,4,1,4,0,1,0,1,2,2,2,0
7910,1,1,1,1,1,7,1,0,0,0,4,4,1,1,1,0,0,1,2,2,2,1
7911,1,1,1,1,1,7,1,0,0,0,4,4,1,4,1,0,0,1,2,2,2,1
7912,1,3,1,2,1,7,4,0,0,0,4,4,1,4,1,2,0,1,2,2,2,1
7913,1,3,1,2,1,7,0,0,0,0,4,4,1,1,1,0,0,1,2,2,2,0
7914,1,3,1,0,1,7,1,2,0,0,4,4,1,1,0,1,0,1,2,2,2,1
7915,1,3,1,0,1,7,4,0,0,0,4,4,1,2,0,1,0,1,2,2,2,1
7916,1,3,1,1,1,7,2,0,0,0,4,4,1,2,0,0,0,1,2,2,2,1
7917,0,0,1,2,1,7,1,0,0,1,4,4,1,3,0,0,0,1,2,2,2,1
7918,0,0,1,1,1,7,2,0,0,0,4,4,1,3,1,0,0,1,2,2,2,1
7919,0,0,1,1,1,7,3,2,0,0,4,4,1,4,0,0,0,1,2,2,2,1
7920,0,3,1,2,1,7,2,2,0,1,4,4,1,3,1,2,0,1,2,2,2,1
7921,0,0,1,2,1,7,0,2,0,1,4,4,1,3,0,2,0,1,2,2,2,0
7922,2,0,1,0,1,7,4,1,0,0,4,4,1,0,0,1,0,1,2,2,2,1
7923,2,0,1,1,1,7,4,1,0,0,4,4,1,0,0,0,0,1,2,2,2,1
7924,2,0,1,1,1,7,3,1,0,0,4,4,1,0,1,0,0,1,2,2,2,1
7925,2,0,1,2,1,7,4,2,0,1,4,4,1,0,1,2,0,1,2,2,2,1
7926,1,0,0,2,2,11,2,0,0,0,3,2,1,1,1,2,0,1,2,4,4,1
7927,1,1,0,2,2,11,4,2,0,0,3,2,1,1,1,2,0,1,2,4,4,1
7928,1,0,0,2,2,11,2,2,0,0,3,2,1,3,0,1,0,1,2,4,4,1
7929,1,1,0,2,2,11,3,0,0,0,3,2,1,2,0,2,0,1,2,4,4,1
7930,1,1,0,2,2,11,2,2,0,0,3,2,1,3,1,2,0,1,2,4,4,1
7931,1,1,0,2,2,11,2,0,0,0,3,2,1,1,1,1,0,1,2,4,4,1
7932,1,1,0,2,2,11,1,0,0,0,3,2,1,3,1,1,0,1,2,4,4,1
7933,1,1,0,2,2,11,4,2,0,0,3,2,1,4,0,0,0,1,2,4,4,1
7934,1,1,0,0,2,11,0,0,0,0,3,2,1,4,0,1,0,1,2,4,4,1
7935,1,1,0,1,2,11,1,0,0,0,3,2,1,1,1,0,0,1,2,4,4,1
7936,1,1,0,1,2,11,1,0,0,0,3,2,1,4,1,0,0,1,2,4,4,1
7937,1,0,0,2,2,11,2,2,0,0,3,2,1,1,1,2,0,1,2,4,4,1
7938,0,0,0,2,2,11,1,0,0,1,3,2,1,3,0,0,0,1,2,4,4,1
7939,0,0,0,0,2,11,2,2,0,1,3,2,1,4,1,1,0,1,2,4,4,1
7940,0,0,0,1,2,11,2,0,0,0,3,2,1,3,1,0,0,1,2,4,4,1
7941,0,0,0,1,2,11,3,2,0,0,3,2,1,4,0,0,0,1,2,4,4,1
7942,0,0,0,2,2,11,0,2,0,1,3,2,1,3,0,2,0,1,2,4,4,1
7943,2,0,0,0,2,11,4,1,0,0,3,2,1,0,0,1,0,1,2,4,4,1
7944,2,0,0,0,2,11,3,1,0,0,3,2,1,0,1,1,0,1,2,4,4,1
7945,2,0,0,1,2,11,4,1,0,0,3,2,1,0,0,0,0,1,2,4,4,1
7946,2,0,0,1,2,11,3,1,0,0,3,2,1,0,1,0,0,1,2,4,4,1
7947,2,0,0,2,2,11,4,2,0,1,3,2,1,0,1,2,0,1,2,4,4,1
7948,1,2,0,0,3,5,1,0,1,0,5,4,2,3,0,1,0,3,3,4,3,0
7949,1,2,0,0,3,5,0,0,1,0,5,4,2,4,1,1,0,3,3,4,3,0
7950,1,2,0,1,3,5,0,0,1,0,5,4,2,3,1,0,0,3,3,4,3,0
7951,1,0,0,2,3,5,2,0,1,0,5,4,2,1,1,2,0,3,3,4,3,0
7952,1,0,0,2,3,5,2,2,1,0,5,4,2,3,0,1,0,3,3,4,3,0
7953,1,1,0,2,3,5,3,0,1,0,5,4,2,2,0,2,0,3,3,4,3,0
7954,1,1,0,2,3,5,2,2,1,0,5,4,2,3,1,2,0,3,3,4,3,0
7955,1,1,0,2,3,5,4,2,1,0,5,4,2,4,0,0,0,3,3,4,3,0
7956,1,1,0,0,3,5,0,0,1,0,5,4,2,4,0,1,0,3,3,4,3,0
7957,1,1,0,1,3,5,1,0,1,0,5,4,2,1,1,0,0,3,3,4,3,0
7958,1,1,0,1,3,5,1,0,1,0,5,4,2,4,1,0,0,3,3,4,3,0
7959,1,2,0,2,3,5,3,2,1,0,5,4,2,2,1,2,0,3,3,4,3,0
7960,1,2,0,2,3,5,2,0,1,0,5,4,2,2,1,1,0,3,3,4,3,0
7961,0,0,0,2,3,5,1,0,1,1,5,4,2,3,0,0,0,3,3,4,3,0
7962,0,0,0,1,3,5,2,0,1,0,5,4,2,3,1,0,0,3,3,4,3,0
7963,0,0,0,1,3,5,3,2,1,0,5,4,2,4,0,0,0,3,3,4,3,0
7964,0,0,0,2,3,5,0,2,1,1,5,4,2,3,0,2,0,3,3,4,3,0
7965,0,3,0,2,3,5,1,0,1,0,5,4,2,4,0,0,0,3,3,4,3,0
7966,2,0,0,0,3,5,4,1,1,0,5,4,2,0,0,1,0,3,3,4,3,0
7967,2,0,0,1,3,5,4,1,1,0,5,4,2,0,0,0,0,3,3,4,3,0
7968,2,0,0,1,3,5,3,1,1,0,5,4,2,0,1,0,0,3,3,4,3,0
7969,2,0,0,2,3,5,4,2,1,1,5,4,2,0,1,2,0,3,3,4,3,0
7970,1,2,1,0,1,3,1,0,1,0,6,4,2,3,0,1,1,1,3,2,2,1
7971,1,2,1,0,1,3,0,0,1,0,6,4,2,4,1,1,1,1,3,2,2,0
7972,1,2,1,1,1,3,0,0,1,0,6,4,2,3,1,0,1,1,3,2,2,0
7973,1,0,1,2,1,3,2,0,1,0,6,4,2,1,1,2,1,1,3,2,2,1
7974,1,0,1,2,1,3,2,2,1,0,6,4,2,3,0,1,1,1,3,2,2,1
7975,1,1,1,2,1,3,3,0,1,0,6,4,2,2,0,2,1,1,3,2,2,0
7976,1,1,1,2,1,3,2,2,1,0,6,4,2,3,1,2,1,1,3,2,2,1
7977,1,1,1,2,1,3,4,2,1,0,6,4,2,4,0,0,1,1,3,2,2,0
7978,1,1,1,0,1,3,0,0,1,0,6,4,2,4,0,1,1,1,3,2,2,0
7979,1,1,1,1,1,3,1,0,1,0,6,4,2,1,1,0,1,1,3,2,2,1
7980,1,1,1,1,1,3,1,0,1,0,6,4,2,4,1,0,1,1,3,2,2,1
7981,1,2,1,2,1,3,3,2,1,0,6,4,2,2,1,2,1,1,3,2,2,0
7982,1,2,1,2,1,3,2,0,1,0,6,4,2,2,1,1,1,1,3,2,2,0
7983,0,0,1,2,1,3,1,0,1,1,6,4,2,3,0,0,1,1,3,2,2,1
7984,0,0,1,1,1,3,2,0,1,0,6,4,2,3,1,0,1,1,3,2,2,1
7985,0,0,1,1,1,3,3,2,1,0,6,4,2,4,0,0,1,1,3,2,2,0
7986,0,0,1,2,1,3,0,2,1,1,6,4,2,3,0,2,1,1,3,2,2,0
7987,0,3,1,2,1,3,1,0,1,0,6,4,2,4,0,0,1,1,3,2,2,1
7988,2,0,1,0,1,3,4,1,1,0,6,4,2,0,0,1,1,1,3,2,2,1
7989,2,0,1,1,1,3,4,1,1,0,6,4,2,0,0,0,1,1,3,2,2,1
7990,2,0,1,1,1,3,3,1,1,0,6,4,2,0,1,0,1,1,3,2,2,0
7991,2,0,1,2,1,3,4,2,1,1,6,4,2,0,1,2,1,1,3,2,2,1
7992,1,0,1,2,3,15,2,0,0,0,2,4,1,1,1,2,2,0,3,0,2,0
7993,1,0,1,2,3,15,2,2,0,0,2,4,1,3,0,1,2,0,3,0,2,0
7994,1,1,1,2,3,15,3,0,0,0,2,4,1,2,0,2,2,0,3,0,2,0
7995,1,1,1,2,3,15,2,2,0,0,2,4,1,3,1,2,2,0,3,0,2,0
7996,1,1,1,2,3,15,4,2,0,0,2,4,1,4,0,0,2,0,3,0,2,1
7997,1,1,1,0,3,15,0,0,0,0,2,4,1,4,0,1,2,0,3,0,2,1
7998,1,1,1,1,3,15,1,0,0,0,2,4,1,1,1,0,2,0,3,0,2,1
7999,1,1,1,1,3,15,1,0,0,0,2,4,1,4,1,0,2,0,3,0,2,1
8000,1,3,1,2,3,15,4,0,0,0,2,4,1,4,1,2,2,0,3,0,2,0
8001,1,3,1,2,3,15,0,0,0,0,2,4,1,1,1,0,2,0,3,0,2,1
8002,1,3,1,0,3,15,1,2,0,0,2,4,1,1,0,1,2,0,3,0,2,0
8003,1,3,1,0,3,15,4,0,0,0,2,4,1,2,0,1,2,0,3,0,2,1
8004,1,3,1,1,3,15,2,0,0,0,2,4,1,2,0,0,2,0,3,0,2,0
8005,0,0,1,2,3,15,1,0,0,1,2,4,1,3,0,0,2,0,3,0,2,1
8006,0,0,1,1,3,15,2,0,0,0,2,4,1,3,1,0,2,0,3,0,2,0
8007,0,0,1,1,3,15,3,2,0,0,2,4,1,4,0,0,2,0,3,0,2,0
8008,0,3,1,2,3,15,2,2,0,1,2,4,1,3,1,2,2,0,3,0,2,0
8009,0,0,1,2,3,15,0,2,0,1,2,4,1,3,0,2,2,0,3,0,2,1
8010,2,0,1,0,3,15,4,1,0,0,2,4,1,0,0,1,2,0,3,0,2,0
8011,2,0,1,1,3,15,4,1,0,0,2,4,1,0,0,0,2,0,3,0,2,0
8012,2,0,1,1,3,15,3,1,0,0,2,4,1,0,1,0,2,0,3,0,2,0
8013,2,0,1,2,3,15,4,2,0,1,2,4,1,0,1,2,2,0,3,0,2,1
8014,1,0,1,2,2,24,2,0,0,0,4,4,1,1,1,2,1,2,2,1,1,0
8015,1,1,1,2,2,24,4,2,0,0,4,4,1,1,1,2,1,2,2,1,1,1
8016,1,0,1,2,2,24,2,2,0,0,4,4,1,3,0,1,1,2,2,1,1,1
8017,1,1,1,2,2,24,3,0,0,0,4,4,1,2,0,2,1,2,2,1,1,0
8018,1,1,1,2,2,24,2,2,0,0,4,4,1,3,1,2,1,2,2,1,1,1
8019,1,1,1,2,2,24,2,0,0,0,4,4,1,1,1,1,1,2,2,1,1,1
8020,1,1,1,2,2,24,1,0,0,0,4,4,1,3,1,1,1,2,2,1,1,1
8021,1,1,1,2,2,24,4,2,0,0,4,4,1,4,0,0,1,2,2,1,1,1
8022,1,1,1,0,2,24,0,0,0,0,4,4,1,4,0,1,1,2,2,1,1,1
8023,1,1,1,1,2,24,1,0,0,0,4,4,1,1,1,0,1,2,2,1,1,0
8024,1,1,1,1,2,24,1,0,0,0,4,4,1,4,1,0,1,2,2,1,1,0
8025,1,0,1,2,2,24,2,2,0,0,4,4,1,1,1,2,1,2,2,1,1,1
8026,0,0,1,2,2,24,1,0,0,1,4,4,1,3,0,0,1,2,2,1,1,1
8027,0,0,1,0,2,24,2,2,0,1,4,4,1,4,1,1,1,2,2,1,1,1
8028,0,0,1,1,2,24,2,0,0,0,4,4,1,3,1,0,1,2,2,1,1,1
8029,0,0,1,1,2,24,3,2,0,0,4,4,1,4,0,0,1,2,2,1,1,1
8030,0,0,1,2,2,24,0,2,0,1,4,4,1,3,0,2,1,2,2,1,1,1
8031,2,0,1,0,2,24,4,1,0,0,4,4,1,0,0,1,1,2,2,1,1,0
8032,2,0,1,0,2,24,3,1,0,0,4,4,1,0,1,1,1,2,2,1,1,1
8033,2,0,1,1,2,24,4,1,0,0,4,4,1,0,0,0,1,2,2,1,1,0
8034,2,0,1,1,2,24,3,1,0,0,4,4,1,0,1,0,1,2,2,1,1,1
8035,2,0,1,2,2,24,4,2,0,1,4,4,1,0,1,2,1,2,2,1,1,1
8036,1,0,1,2,2,24,2,0,0,0,1,2,2,1,1,2,2,1,3,1,0,1
8037,1,1,1,2,2,24,4,2,0,0,1,2,2,1,1,2,2,1,3,1,0,1
8038,1,0,1,2,2,24,2,2,0,0,1,2,2,3,0,1,2,1,3,1,0,1
8039,1,1,1,2,2,24,3,0,0,0,1,2,2,2,0,2,2,1,3,1,0,0
8040,1,1,1,2,2,24,2,2,0,0,1,2,2,3,1,2,2,1,3,1,0,0
8041,1,1,1,2,2,24,2,0,0,0,1,2,2,1,1,1,2,1,3,1,0,1
8042,1,1,1,2,2,24,1,0,0,0,1,2,2,3,1,1,2,1,3,1,0,1
8043,1,1,1,2,2,24,4,2,0,0,1,2,2,4,0,0,2,1,3,1,0,1
8044,1,1,1,0,2,24,0,0,0,0,1,2,2,4,0,1,2,1,3,1,0,1
8045,1,1,1,1,2,24,1,0,0,0,1,2,2,1,1,0,2,1,3,1,0,1
8046,1,1,1,1,2,24,1,0,0,0,1,2,2,4,1,0,2,1,3,1,0,1
8047,1,0,1,2,2,24,2,2,0,0,1,2,2,1,1,2,2,1,3,1,0,1
8048,0,0,1,2,2,24,1,0,0,1,1,2,2,3,0,0,2,1,3,1,0,1
8049,0,0,1,0,2,24,2,2,0,1,1,2,2,4,1,1,2,1,3,1,0,1
8050,0,0,1,1,2,24,2,0,0,0,1,2,2,3,1,0,2,1,3,1,0,0
8051,0,0,1,1,2,24,3,2,0,0,1,2,2,4,0,0,2,1,3,1,0,0
8052,0,0,1,2,2,24,0,2,0,1,1,2,2,3,0,2,2,1,3,1,0,1
8053,2,0,1,0,2,24,4,1,0,0,1,2,2,0,0,1,2,1,3,1,0,0
8054,2,0,1,0,2,24,3,1,0,0,1,2,2,0,1,1,2,1,3,1,0,0
8055,2,0,1,1,2,24,4,1,0,0,1,2,2,0,0,0,2,1,3,1,0,0
8056,2,0,1,1,2,24,3,1,0,0,1,2,2,0,1,0,2,1,3,1,0,0
8057,2,0,1,2,2,24,4,2,0,1,1,2,2,0,1,2,2,1,3,1,0,0
8058,1,0,1,2,2,15,2,0,0,0,2,4,1,1,1,2,3,0,3,4,2,0
8059,1,1,1,2,2,15,4,2,0,0,2,4,1,1,1,2,3,0,3,4,2,1
8060,1,0,1,2,2,15,2,2,0,0,2,4,1,3,0,1,3,0,3,4,2,0
8061,1,1,1,2,2,15,3,0,0,0,2,4,1,2,0,2,3,0,3,4,2,0
8062,1,1,1,2,2,15,2,2,0,0,2,4,1,3,1,2,3,0,3,4,2,0
8063,1,1,1,2,2,15,2,0,0,0,2,4,1,1,1,1,3,0,3,4,2,1
8064,1,1,1,2,2,15,1,0,0,0,2,4,1,3,1,1,3,0,3,4,2,1
8065,1,1,1,2,2,15,4,2,0,0,2,4,1,4,0,0,3,0,3,4,2,0
8066,1,1,1,0,2,15,0,0,0,0,2,4,1,4,0,1,3,0,3,4,2,1
8067,1,1,1,1,2,15,1,0,0,0,2,4,1,1,1,0,3,0,3,4,2,1
8068,1,1,1,1,2,15,1,0,0,0,2,4,1,4,1,0,3,0,3,4,2,1
8069,1,0,1,2,2,15,2,2,0,0,2,4,1,1,1,2,3,0,3,4,2,0
8070,0,0,1,2,2,15,1,0,0,1,2,4,1,3,0,0,3,0,3,4,2,1
8071,0,0,1,0,2,15,2,2,0,1,2,4,1,4,1,1,3,0,3,4,2,1
8072,0,0,1,1,2,15,2,0,0,0,2,4,1,3,1,0,3,0,3,4,2,0
8073,0,0,1,1,2,15,3,2,0,0,2,4,1,4,0,0,3,0,3,4,2,0
8074,0,0,1,2,2,15,0,2,0,1,2,4,1,3,0,2,3,0,3,4,2,1
8075,2,0,1,0,2,15,4,1,0,0,2,4,1,0,0,1,3,0,3,4,2,0
8076,2,0,1,0,2,15,3,1,0,0,2,4,1,0,1,1,3,0,3,4,2,0
8077,2,0,1,1,2,15,4,1,0,0,2,4,1,0,0,0,3,0,3,4,2,0
8078,2,0,1,1,2,15,3,1,0,0,2,4,1,0,1,0,3,0,3,4,2,0
8079,2,0,1,2,2,15,4,2,0,1,2,4,1,0,1,2,3,0,3,4,2,1
8080,1,2,0,0,1,7,1,0,1,0,4,2,4,3,0,1,1,0,3,2,1,1
8081,1,2,0,0,1,7,0,0,1,0,4,2,4,4,1,1,1,0,3,2,1,0
8082,1,2,0,1,1,7,0,0,1,0,4,2,4,3,1,0,1,0,3,2,1,0
8083,1,0,0,2,1,7,2,0,1,0,4,2,4,1,1,2,1,0,3,2,1,1
8084,1,0,0,2,1,7,2,2,1,0,4,2,4,3,0,1,1,0,3,2,1,0
8085,1,1,0,2,1,7,3,0,1,0,4,2,4,2,0,2,1,0,3,2,1,1
8086,1,1,0,2,1,7,2,2,1,0,4,2,4,3,1,2,1,0,3,2,1,1
8087,1,1,0,2,1,7,4,2,1,0,4,2,4,4,0,0,1,0,3,2,1,1
8088,1,1,0,0,1,7,0,0,1,0,4,2,4,4,0,1,1,0,3,2,1,0
8089,1,1,0,1,1,7,1,0,1,0,4,2,4,1,1,0,1,0,3,2,1,1
8090,1,1,0,1,1,7,1,0,1,0,4,2,4,4,1,0,1,0,3,2,1,1
8091,1,2,0,2,1,7,3,2,1,0,4,2,4,2,1,2,1,0,3,2,1,1
8092,1,2,0,2,1,7,2,0,1,0,4,2,4,2,1,1,1,0,3,2,1,0
8093,0,0,0,2,1,7,1,0,1,1,4,2,4,3,0,0,1,0,3,2,1,1
8094,0,0,0,1,1,7,2,0,1,0,4,2,4,3,1,0,1,0,3,2,1,1
8095,0,0,0,1,1,7,3,2,1,0,4,2,4,4,0,0,1,0,3,2,1,1
8096,0,0,0,2,1,7,0,2,1,1,4,2,4,3,0,2,1,0,3,2,1,0
8097,0,3,0,2,1,7,1,0,1,0,4,2,4,4,0,0,1,0,3,2,1,1
8098,2,0,0,0,1,7,4,1,1,0,4,2,4,0,0,1,1,0,3,2,1,0
8099,2,0,0,1,1,7,4,1,1,0,4,2,4,0,0,0,1,0,3,2,1,0
8100,2,0,0,1,1,7,3,1,1,0,4,2,4,0,1,0,1,0,3,2,1,1
8101,2,0,0,2,1,7,4,2,1,1,4,2,4,0,1,2,1,0,3,2,1,1
8102,1,2,0,0,1,7,1,0,1,0,5,3,3,3,0,1,0,1,1,1,1,0
8103,1,2,0,0,1,7,0,0,1,0,5,3,3,4,1,1,0,1,1,1,1,0
8104,1,2,0,1,1,7,0,0,1,0,5,3,3,3,1,0,0,1,1,1,1,1
8105,1,0,0,2,1,7,2,0,1,0,5,3,3,1,1,2,0,1,1,1,1,1
8106,1,0,0,2,1,7,2,2,1,0,5,3,3,3,0,1,0,1,1,1,1,0
8107,1,1,0,2,1,7,3,0,1,0,5,3,3,2,0,2,0,1,1,1,1,1
8108,1,1,0,2,1,7,2,2,1,0,5,3,3,3,1,2,0,1,1,1,1,1
8109,1,1,0,2,1,7,4,2,1,0,5,3,3,4,0,0,0,1,1,1,1,1
8110,1,1,0,0,1,7,0,0,1,0,5,3,3,4,0,1,0,1,1,1,1,0
8111,1,1,0,1,1,7,1,0,1,0,5,3,3,1,1,0,0,1,1,1,1,0
8112,1,1,0,1,1,7,1,0,1,0,5,3,3,4,1,0,0,1,1,1,1,1
8113,1,2,0,2,1,7,3,2,1,0,5,3,3,2,1,2,0,1,1,1,1,0
8114,1,2,0,2,1,7,2,0,1,0,5,3,3,2,1,1,0,1,1,1,1,1
8115,0,0,0,2,1,7,1,0,1,1,5,3,3,3,0,0,0,1,1,1,1,1
8116,0,0,0,1,1,7,2,0,1,0,5,3,3,3,1,0,0,1,1,1,1,0
8117,0,0,0,1,1,7,3,2,1,0,5,3,3,4,0,0,0,1,1,1,1,0
8118,0,0,0,2,1,7,0,2,1,1,5,3,3,3,0,2,0,1,1,1,1,0
8119,0,3,0,2,1,7,1,0,1,0,5,3,3,4,0,0,0,1,1,1,1,1
8120,2,0,0,0,1,7,4,1,1,0,5,3,3,0,0,1,0,1,1,1,1,0
8121,2,0,0,1,1,7,4,1,1,0,5,3,3,0,0,0,0,1,1,1,1,0
8122,2,0,0,1,1,7,3,1,1,0,5,3,3,0,1,0,0,1,1,1,1,1
8123,2,0,0,2,1,7,4,2,1,1,5,3,3,0,1,2,0,1,1,1,1,0
8124,1,0,1,2,2,16,2,0,0,0,1,2,2,1,1,2,3,0,4,2,0,0
8125,1,1,1,2,2,16,4,2,0,0,1,2,2,1,1,2,3,0,4,2,0,1
8126,1,0,1,2,2,16,2,2,0,0,1,2,2,3,0,1,3,0,4,2,0,0
8127,1,1,1,2,2,16,3,0,0,0,1,2,2,2,0,2,3,0,4,2,0,0
8128,1,1,1,2,2,16,2,2,0,0,1,2,2,3,1,2,3,0,4,2,0,0
8129,1,1,1,2,2,16,2,0,0,0,1,2,2,1,1,1,3,0,4,2,0,0
8130,1,1,1,2,2,16,1,0,0,0,1,2,2,3,1,1,3,0,4,2,0,1
8131,1,1,1,2,2,16,4,2,0,0,1,2,2,4,0,0,3,0,4,2,0,0
8132,1,1,1,0,2,16,0,0,0,0,1,2,2,4,0,1,3,0,4,2,0,1
8133,1,1,1,1,2,16,1,0,0,0,1,2,2,1,1,0,3,0,4,2,0,1
8134,1,1,1,1,2,16,1,0,0,0,1,2,2,4,1,0,3,0,4,2,0,0
8135,1,0,1,2,2,16,2,2,0,0,1,2,2,1,1,2,3,0,4,2,0,0
8136,0,0,1,2,2,16,1,0,0,1,1,2,2,3,0,0,3,0,4,2,0,1
8137,0,0,1,0,2,16,2,2,0,1,1,2,2,4,1,1,3,0,4,2,0,0
8138,0,0,1,1,2,16,2,0,0,0,1,2,2,3,1,0,3,0,4,2,0,0
8139,0,0,1,1,2,16,3,2,0,0,1,2,2,4,0,0,3,0,4,2,0,0
8140,0,0,1,2,2,16,0,2,0,1,1,2,2,3,0,2,3,0,4,2,0,1
8141,2,0,1,0,2,16,4,1,0,0,1,2,2,0,0,1,3,0,4,2,0,0
8142,2,0,1,0,2,16,3,1,0,0,1,2,2,0,1,1,3,0,4,2,0,0
8143,2,0,1,1,2,16,4,1,0,0,1,2,2,0,0,0,3,0,4,2,0,0
8144,2,0,1,1,2,16,3,1,0,0,1,2,2,0,1,0,3,0,4,2,0,0
8145,2,0,1,2,2,16,4,2,0,1,1,2,2,0,1,2,3,0,4,2,0,1
8146,1,0,0,2,3,24,2,0,0,0,8,5,3,1,1,2,0,1,1,2,1,1
8147,1,0,0,2,3,24,2,2,0,0,8,5,3,3,0,1,0,1,1,2,1,1
8148,1,1,0,2,3,24,3,0,0,0,8,5,3,2,0,2,0,1,1,2,1,1
8149,1,1,0,2,3,24,2,2,0,0,8,5,3,3,1,2,0,1,1,2,1,0
8150,1,1,0,2,3,24,4,2,0,0,8,5,3,4,0,0,0,1,1,2,1,1
8151,1,1,0,0,3,24,0,0,0,0,8,5,3,4,0,1,0,1,1,2,1,1
8152,1,1,0,1,3,24,1,0,0,0,8,5,3,1,1,0,0,1,1,2,1,1
8153,1,1,0,1,3,24,1,0,0,0,8,5,3,4,1,0,0,1,1,2,1,1
8154,1,3,0,2,3,24,4,0,0,0,8,5,3,4,1,2,0,1,1,2,1,1
8155,1,3,0,2,3,24,0,0,0,0,8,5,3,1,1,0,0,1,1,2,1,0
8156,1,3,0,0,3,24,1,2,0,0,8,5,3,1,0,1,0,1,1,2,1,1
8157,1,3,0,0,3,24,4,0,0,0,8,5,3,2,0,1,0,1,1,2,1,1
8158,1,3,0,1,3,24,2,0,0,0,8,5,3,2,0,0,0,1,1,2,1,1
8159,0,0,0,2,3,24,1,0,0,1,8,5,3,3,0,0,0,1,1,2,1,1
8160,0,0,0,1,3,24,2,0,0,0,8,5,3,3,1,0,0,1,1,2,1,0
8161,0,0,0,1,3,24,3,2,0,0,8,5,3,4,0,0,0,1,1,2,1,0
8162,0,3,0,2,3,24,2,2,0,1,8,5,3,3,1,2,0,1,1,2,1,0
8163,0,0,0,2,3,24,0,2,0,1,8,5,3,3,0,2,0,1,1,2,1,0
8164,2,0,0,0,3,24,4,1,0,0,8,5,3,0,0,1,0,1,1,2,1,0
8165,2,0,0,1,3,24,4,1,0,0,8,5,3,0,0,0,0,1,1,2,1,0
8166,2,0,0,1,3,24,3,1,0,0,8,5,3,0,1,0,0,1,1,2,1,0
8167,1,0,0,2,1,6,2,0,0,0,1,4,3,1,1,2,2,3,3,2,1,1
8168,1,0,0,2,1,6,2,2,0,0,1,4,3,3,0,1,2,3,3,2,1,0
8169,1,1,0,2,1,6,3,0,0,0,1,4,3,2,0,2,2,3,3,2,1,0
8170,1,1,0,2,1,6,2,2,0,0,1,4,3,3,1,2,2,3,3,2,1,1
8171,1,1,0,2,1,6,4,2,0,0,1,4,3,4,0,0,2,3,3,2,1,1
8172,1,1,0,0,1,6,0,0,0,0,1,4,3,4,0,1,2,3,3,2,1,0
8173,1,1,0,1,1,6,1,0,0,0,1,4,3,1,1,0,2,3,3,2,1,1
